run,start_row,start_col,end_row,end_col,terrain_cells,terrain_dist_km,terrain_time_min,terrain_gain_m,terrain_loss_m,shortest_cells,shortest_dist_km,shortest_time_min,shortest_gain_m,shortest_loss_m,extra_dist_m,time_saved_min
63,100,195,121,622,428,12.004334720454024,164.2227020275482,378.4624328613281,516.8839721679688,428,11.459608775802305,178.9111712812037,453.4429931640625,591.8643798828125,544.7259446517182,14.688469253655512
64,664,203,309,286,356,10.611760530303025,136.28371583345233,165.94058227539062,503.36761474609375,356,10.241346887939851,164.1227435691568,278.3481750488281,615.77490234375,370.4136423631735,27.839027735704462
65,705,186,102,487,608,19.200801138356436,237.73356700821017,271.9993896484375,541.735107421875,604,19.139172432860157,300.54335421211675,742.6552124023438,1012.3915405273438,61.62870549628133,62.80978720390658
66,406,642,83,22,654,20.530518828465986,266.2719609137524,478.1092224121094,328.2193908691406,621,19.825980668047333,347.19189748369297,1081.8204345703125,931.9308471679688,704.5381604186514,80.91993656994055
67,136,669,533,666,403,11.074429366450993,147.82696174214038,231.3578338623047,461.8970642089844,398,10.474456577715062,177.26598313157234,379.9114990234375,610.450439453125,599.9727887359313,29.439021389431957
68,660,355,117,158,545,16.77028349512432,227.46464776264526,488.6156005859375,443.2620849609375,544,16.428040751959234,255.8813206913098,698.4646606445312,653.11181640625,342.2427431650867,28.416672928664553
69,322,375,581,43,345,11.738729338459367,152.0525459754767,292.808349609375,171.35671997070312,333,11.553843221970638,179.79577771759645,564.6863403320312,443.234619140625,184.88611648872939,27.743231742119747
70,212,384,601,298,391,11.488741789079137,156.16028381097277,394.3544006347656,312.18377685546875,390,11.168288083700123,184.82650378219046,562.3211669921875,480.1505432128906,320.4537053790136,28.666219971217686
71,341,345,376,735,407,11.735256611063987,153.11730894187758,277.3652648925781,370.4254150390625,391,10.63896931542233,231.88625536568586,553.9712524414062,647.0314331054688,1096.2872956416577,78.76894642380827
72,95,346,635,36,541,17.580216301070756,218.34511384412585,279.45977783203125,245.0907440185547,541,17.580216301070692,247.34855067970037,600.2766723632812,565.9078369140625,6.184563972055912e-11,29.00343683557452
73,489,748,245,49,734,21.61056967388811,279.1338199189156,554.3389892578125,465.915283203125,700,21.043147601597894,347.7674515619733,1047.0989990234375,958.6754760742188,567.4220722902173,68.6336316430577
74,315,183,535,746,598,18.44753083549896,233.21072363062333,401.5445251464844,366.6790771484375,564,17.20464859184066,303.2251131300727,939.8251953125,904.9595947265625,1242.8822436583032,70.01438949944938
75,72,309,412,336,341,10.151867987938415,130.0402741301946,207.556396484375,249.29803466796875,341,9.236728400923559,156.16621912460394,415.5087585449219,457.25054931640625,915.1395870148554,26.125944994409338
76,306,424,111,101,341,10.990745942701956,137.11371505341955,184.92498779296875,84.41717529296875,324,10.619878755412582,169.81182703903903,537.4600830078125,436.95220947265625,370.86718728937376,32.69811198561948
77,716,509,436,38,476,15.54377054191869,212.62417317043318,478.46905517578125,432.5286865234375,472,15.438563760850215,243.04781749913363,650.667236328125,604.7267456054688,105.20678106847481,30.423644328700448
78,309,343,752,703,506,16.57250081557824,208.82391093520613,261.32000732421875,229.46925354003906,444,15.573677804814432,257.644236176245,732.3031616210938,700.4530029296875,998.8230107638101,48.82032524103886
79,159,170,641,578,588,18.761923384158855,231.24310536906077,291.0613098144531,349.07073974609375,483,17.122380827096656,273.38706820394117,743.269287109375,801.2789306640625,1639.5425570621992,42.1439628348804
80,384,654,89,67,626,19.91391106881079,253.28625917889926,387.2745056152344,330.4639587402344,588,18.652978195228375,339.7441953474352,1064.368408203125,1007.5578002929688,1260.9328735824165,86.45793616853595
81,394,8,100,403,397,13.607565361427792,167.72399386829377,216.1884307861328,304.01458740234375,396,13.59215818505367,180.2176848214942,352.23175048828125,440.05804443359375,15.407176374123082,12.493690953200428
82,569,531,296,459,274,8.37875988615014,113.56718101195797,252.73739624023438,165.19912719726562,274,7.964768168214835,166.23787175802047,554.338623046875,466.80035400390625,413.99171793530604,52.670690746062505
83,225,267,599,170,375,11.046125627019574,141.0917578718176,252.73748779296875,204.60714721679688,375,10.893602362517097,172.2874488923613,492.2091064453125,444.0787353515625,152.5232645024771,31.195691020543705
84,462,693,206,121,607,18.48814475282819,236.6187947318065,398.71539306640625,387.76470947265625,573,17.833566529393686,377.40455205911445,960.3517456054688,949.4012451171875,654.5782234345024,140.78575732730795
85,509,407,262,212,262,8.902017497708641,130.63357207993948,301.55584716796875,445.71221923828125,248,8.62094991511359,148.637835100948,403.1587219238281,547.3153076171875,281.06758259505114,18.004263021008512
86,656,43,221,638,598,20.419438755138028,264.8930702444863,561.6673583984375,310.263671875,596,20.388624402389837,411.51807663444424,1169.0711669921875,917.6671752929688,30.814352748191595,146.62500638995795
87,149,107,202,469,367,10.683188800380254,132.41089324981837,180.8042755126953,279.864013671875,363,10.098623188018328,155.95513976656667,420.7532043457031,519.8129272460938,584.5656123619265,23.544246516748302
88,387,370,559,154,219,7.585837780042043,93.93128058827818,152.38311767578125,139.90411376953125,217,7.555023427293906,121.03678377543746,390.56390380859375,378.0848083496094,30.814352748137026,27.10550318715927
89,107,610,499,151,481,16.68846927530634,207.20571722637854,247.24444580078125,163.40708923339844,460,16.343129533664982,262.59808697501484,794.574462890625,710.737060546875,345.33974164135725,55.3923697486363
90,577,415,653,696,282,8.21875980592361,96.38990015682211,96.27103424072266,235.8377227783203,282,8.218759805923595,102.42773202717837,141.61270141601562,281.1793518066406,1.6370904631912708e-11,6.037831870356257
91,686,206,555,624,420,12.436697773006314,141.86534765962415,59.6513671875,336.0318603515625,419,12.421290596632193,147.7715095927595,88.59901428222656,364.97943115234375,15.407176374119445,5.906161933135337
92,224,9,348,722,747,22.094120457969698,274.1172173682433,402.8412170410156,573.6065673828125,714,20.104029068173197,332.89073400305233,905.900390625,1076.6656494140625,1990.0913897965002,58.77351663480903
93,325,329,36,537,294,9.950667605223268,127.93813693493725,239.6488494873047,255.39109802246094,290,9.867249861940934,174.63956194659744,527.9310302734375,543.673583984375,83.41774328233441,46.70142501166019
94,151,263,617,159,471,13.560193853767492,172.92248154357648,274.51226806640625,214.39364624023438,467,13.38961995934091,195.3782749437911,507.980712890625,447.8620910644531,170.57389442658132,22.455793400214617
95,723,481,67,86,662,21.699650053189696,288.18587881045784,476.8604431152344,488.5390625,657,21.557247057961124,342.38811766551146,913.4934692382812,925.1720581054688,142.40299522857094,54.20223885505362
96,528,40,67,230,464,14.269432536126644,179.78507794517552,279.6046447753906,186.3453369140625,462,14.195040107806353,213.874246375424,650.038818359375,556.779541015625,74.39242832029049,34.08916843024849
97,459,338,164,152,300,9.86879836117908,132.868525460804,215.16622924804688,313.83026123046875,296,9.785380617896744,153.41375540210336,390.04266357421875,488.70672607421875,83.41774328233441,20.545229941299368
98,671,471,380,517,293,8.235715481535902,114.848194877521,326.15521240234375,166.63108825683594,292,8.154941191803633,150.6169852493873,474.9258728027344,315.40167236328125,80.77428973226688,35.76879037186632
99,391,542,514,34,509,15.463903342038778,201.2136713418217,371.71734619140625,487.6358642578125,509,14.701287019526308,382.95091663823706,753.44384765625,869.3627319335938,762.616322512471,181.73724529641535
100,587,92,694,530,439,13.012691615332344,169.58159061701113,357.32574462890625,321.3738708496094,439,12.68585604854124,181.60106669565337,408.40228271484375,372.4505310058594,326.8355667911037,12.019476078642242
