run,start_row,start_col,end_row,end_col,terrain_cells,terrain_dist_km,terrain_time_min,terrain_gain_m,terrain_loss_m,shortest_cells,shortest_dist_km,shortest_time_min,shortest_gain_m,shortest_loss_m,extra_dist_m,time_saved_min
58,807,692,162,865,707,20.377558548115196,277.59495514690667,681.5614013671875,573.1640625,646,18.16943039314401,536.3174552133888,1870.9246826171875,1762.5283203125,2208.1281549711857,258.72250006648216
59,165,350,542,256,378,11.175306009982076,164.806933282307,623.1380615234375,74.72799682617188,378,10.545213451027292,356.3955164895012,1428.047119140625,879.636962890625,630.0925589547842,191.58858320719418
60,120,611,943,452,852,24.799348246210972,350.3889958922546,964.7431640625,897.3485717773438,824,22.535236866812298,494.9422986102907,1955.5377197265625,1888.143310546875,2264.1113793986733,144.5533027180361
61,681,179,13,482,670,20.825702410298664,278.02239084523256,606.3916625976562,760.1984252929688,669,20.117749171408,327.6478911274181,926.2064208984375,1080.012451171875,707.9532388906664,49.625500282185556
62,664,365,397,857,560,17.154746491900447,334.7062446865809,1538.352294921875,1303.681640625,493,15.277571498656691,551.2285282160557,2061.490478515625,1826.81884765625,1877.1749932437542,216.5222835294748
63,673,256,157,574,684,19.762935686305504,262.67083983007825,539.6495361328125,741.41650390625,517,16.421621374319866,706.6576899472398,1955.07763671875,2156.8447265625,3341.3143119856395,443.9868501171615
64,707,12,468,759,787,23.434947062913363,384.73891367517496,1460.45703125,1238.087158203125,748,21.448534810338597,567.0464992449573,2095.353271484375,1872.9853515625,1986.4122525747662,182.30758556978236
65,80,343,756,46,679,21.463439273826125,277.5816984673735,493.6316223144531,666.7930297851562,677,20.257563649029724,598.1391625357563,1725.432373046875,1898.59375,1205.8756247964047,320.55746406838284
66,557,287,138,245,420,11.715053478485064,169.35427112795105,503.8070983886719,506.0096130371094,420,11.063957834231788,253.19312594208841,947.3200073242188,949.5222778320312,651.095644253277,83.83885481413736
67,780,976,493,360,687,20.826139595403617,352.7687995118482,1465.4068603515625,1134.1317138671875,617,18.631370221158246,477.47215515215873,2067.95556640625,1736.68017578125,2194.7693742453703,124.70335564031052
68,604,969,913,648,370,12.180159681128211,190.03438815573344,693.0385131835938,632.9862060546875,322,11.383278985994856,221.1796938792171,833.7023315429688,773.6502685546875,796.8806951333536,31.14530572348366
69,874,635,135,732,747,21.244655618611755,252.72337667540393,150.7110595703125,743.436279296875,740,19.754492020628405,370.21002784986234,1080.9320068359375,1673.6583251953125,1490.1635979833518,117.48665117445842
70,317,397,766,424,468,13.698608492983261,214.34022630090018,622.9825439453125,793.6025390625,450,11.667023695182598,455.15502311316817,1527.555908203125,1698.1759033203125,2031.584797800664,240.81479681226799
71,848,666,82,1,884,28.393551982330074,430.4376084595199,1349.4654541015625,1430.03662109375,767,26.403898346020917,852.983581583085,2822.96923828125,2903.542236328125,1989.6536363091582,422.5459731235651
72,163,245,228,652,419,11.626691255899933,145.4123643368806,195.31210327148438,515.2940673828125,408,11.00125771488865,160.18997290647778,364.12939453125,684.111328125,625.4335410112835,14.777608569597191
73,458,387,727,896,669,20.212263055251217,280.2901026435343,360.94342041015625,1468.25244140625,510,15.729575017679236,614.7919307434925,1316.5458984375,2423.8544921875,4482.688037571979,334.5018280999582
74,32,411,892,718,921,26.863749227274226,348.6362921291994,716.5089111328125,704.55712890625,861,25.027524946417824,744.273204989603,2445.52001953125,2433.568359375,1836.2242808564042,395.6369128604036
75,726,47,169,456,675,21.120491926134857,263.1810576786351,431.7142639160156,499.10113525390625,558,18.416733389676946,446.98188777607095,1711.1903076171875,1778.5767822265625,2703.7585364579136,183.80083009743583
76,65,265,718,161,657,18.406306856133178,256.1335425437317,634.806884765625,831.4889526367188,654,17.647647683863212,375.1338031017478,1195.83447265625,1392.51611328125,758.6591722699668,119.00026055801607
77,457,540,906,498,469,13.933992312657839,208.79982121505805,614.5159301757812,718.7992553710938,450,11.824546834921293,508.66645620692776,1497.9462890625,1602.2293701171875,2109.4454777365463,299.8666349918697
78,929,574,618,773,363,11.131060874413208,189.77681529634697,773.0741577148438,629.0424194335938,312,9.974579627681251,306.23392293999916,1176.796875,1032.76513671875,1156.481246731957,116.4571076436522
79,0,905,39,506,401,10.93930391720281,148.46373250391096,339.7033996582031,449.768310546875,400,10.525393872491042,170.5243077147631,492.0452575683594,602.1104125976562,413.91004471176893,22.060575210852136
80,333,319,857,478,545,16.217870231145632,276.59387652211797,1098.7222900390625,849.3587036132812,525,14.954699826606888,408.9545094267386,1603.7275390625,1354.3638916015625,1263.170404538745,132.36063290462062
81,51,828,842,896,816,24.19118618221171,333.41395838108286,824.2537841796875,1033.03515625,792,20.76830155166207,737.7053431796811,2197.08251953125,2405.86328125,3422.884630549641,404.29138479859824
82,831,425,192,561,676,20.515752333869724,306.2383997125119,903.0244140625,1111.727294921875,640,17.628755514983993,991.1568428355185,2680.33056640625,2889.03271484375,2886.996818885731,684.9184431230067
83,648,1002,85,857,577,17.312706816744093,264.65834974729876,772.83837890625,999.8585205078125,564,15.796443930413796,364.28108838848783,1339.677001953125,1566.6968994140625,1516.2628863302962,99.62273864118907
84,742,133,15,411,728,22.086143625313447,297.02290296552786,695.8680419921875,652.0274658203125,728,21.3510356398662,383.0971997825475,1338.66259765625,1294.82177734375,735.1079854472482,86.07429681701961
85,972,694,427,323,573,18.282452300208625,300.9850927285765,1106.418212890625,884.0274658203125,546,17.713439168729778,637.8391466186229,2393.62255859375,2171.23193359375,569.013131478845,336.8540538900464
86,3,218,14,734,517,14.205795875328873,189.4216993707833,372.0353088378906,780.0697021484375,517,13.197647781001217,217.70251574864113,583.445068359375,991.4793701171875,1008.1480943276565,28.280816377857832
