run,start_row,start_col,end_row,end_col,terrain_cells,terrain_dist_km,terrain_time_min,terrain_gain_m,terrain_loss_m,shortest_cells,shortest_dist_km,shortest_time_min,shortest_gain_m,shortest_loss_m,extra_dist_m,time_saved_min
69,42,276,167,153,130,4.696238863132052,60.005891627539995,113.30426025390625,50.79925537109375,126,4.634519838679722,61.232453735679066,127.89556884765625,65.39056396484375,61.719024452329904,1.2265621081390705
70,597,296,369,404,230,7.242979110964778,105.0610755706338,337.29595947265625,70.82272338867188,229,7.183907414133197,127.01412413494047,454.58343505859375,188.11019897460938,59.071696831580994,21.95304856430667
71,561,132,300,117,283,8.562638503220374,128.3848254331515,449.21051025390625,212.32858276367188,262,7.038460255087991,213.5497083522043,842.2817993164062,605.4000244140625,1524.1782481323826,85.16488291905281
72,489,245,49,315,441,12.418903042437263,164.8039625052172,399.7118835449219,215.10226440429688,441,12.353440131359534,175.69015228036105,440.89434814453125,256.28472900390625,65.46291107772959,10.886189775143833
73,183,535,72,309,228,7.179388143199823,90.14756349294353,140.86822509765625,115.47344970703125,227,7.163958387086715,105.50880592287413,252.59619140625,227.201416015625,15.429756113108851,15.361242429930599
74,111,101,574,492,488,16.940950422258155,210.19756789123045,242.00271606445312,526.174072265625,464,16.461531423747996,234.83928466640518,421.6697082519531,705.8409423828125,479.41899851016206,24.64171677517473
75,485,345,351,127,232,7.492048326783279,114.30395429693758,351.759033203125,307.11993408203125,219,7.204177615876278,161.08030724736145,601.5010986328125,556.8619995117188,287.870710907001,46.77635295042387
76,490,118,509,436,322,9.04438365465491,118.24455039879973,211.57122802734375,380.5703430175781,319,8.583495949490299,152.59485372011414,349.7723083496094,518.771484375,460.88770516461045,34.35030332131441
77,38,309,343,159,306,9.670346371214702,118.21960699344524,142.19012451171875,97.08251953125,306,9.670346371214656,124.76047238669574,250.10089111328125,204.9932861328125,4.729372449219227e-11,6.540865393250499
78,170,578,384,89,504,15.736731991178756,208.35635659121715,388.85382080078125,438.1796875,490,15.215221820566356,261.8685234785559,666.6205444335938,715.9464721679688,521.5101706124005,53.512166887338765
79,67,86,202,226,141,5.1605492802255535,66.81463090897039,149.51971435546875,81.4229736328125,141,5.160549280225551,67.24484830847479,154.77740478515625,86.6806640625,1.8189894035458565e-12,0.4302173995044001
80,62,394,8,100,295,8.333197139752091,99.50664535010176,85.148193359375,106.06219482421875,295,8.33319713975208,104.98908307457725,170.185546875,191.09954833984375,9.094947017729282e-12,5.4824377244754885
81,403,569,531,296,274,8.587427975896933,103.95448332593419,118.93878173828125,142.62808227539062,274,8.587427975896924,127.03389792893842,322.88812255859375,346.5774230957031,9.094947017729282e-12,23.079414603004224
82,459,500,598,222,279,8.860965489695412,113.17224813565139,180.34219360351562,219.6817626953125,279,8.83914451933617,116.77889793037951,210.08477783203125,249.42434692382812,21.820970359240164,3.6066497947281277
83,433,85,377,225,146,4.463053613038306,82.40169171426889,346.27392578125,262.53411865234375,141,4.298620951035963,139.54416698607,407.4817199707031,323.7419128417969,164.43266200234302,57.1424752718011
84,267,599,170,441,177,5.497810796704208,77.85033320153485,218.966796875,176.03009033203125,159,5.220075186668714,121.61066466478813,422.967529296875,380.03082275390625,277.73561003549366,43.76033146325328
85,196,367,117,65,303,8.838502169943265,107.84349646851712,146.00567626953125,185.9613037109375,303,8.816681199584023,114.09946252461557,194.731201171875,234.68682861328125,21.820970359241983,6.255966056098458
86,28,538,462,206,435,15.141229682099473,189.53036979929345,260.1790771484375,255.70135498046875,435,15.053945800662492,258.23176578954997,626.3732299804688,621.8955078125,87.28388143698066,68.70139599025651
87,121,509,407,262,294,10.336207141867737,128.772992684218,205.51953125,197.47491455078125,287,10.228198849076135,149.90119371100536,375.4986572265625,367.45404052734375,108.0082927916028,21.128201026787366
88,107,202,469,387,373,11.817009519111947,145.84992500289272,119.69869995117188,405.82379150390625,363,11.55360710618488,175.655338347374,303.7091369628906,589.8341064453125,263.4024129270656,29.80541334448128
89,370,559,154,107,453,14.502484537047327,194.3462773139769,484.7296447753906,195.94097900390625,453,14.262453863095793,286.32808074864954,837.5906372070312,548.802001953125,240.03067395153448,91.98180343467263
90,610,499,151,577,461,13.54578455317002,197.08439046824074,638.5698852539062,304.9261169433594,460,12.941188597357696,231.50537063527574,874.5046997070312,540.8609619140625,604.5959558123232,34.420980167035
91,330,510,510,206,349,10.737513835723062,136.67456108419992,173.38253784179688,389.9427185058594,305,9.971320685310497,264.26871042836416,740.12890625,956.6890869140625,766.193150412566,127.59414934416424
92,555,224,9,348,547,15.800134819162345,210.56132927462392,509.72760009765625,263.559326171875,547,15.734671908084616,247.22520474182136,617.9075317382812,371.7392578125,65.46291107772959,36.66387546719744
93,325,329,36,537,293,9.927999919288501,121.1014950010143,153.88970947265625,147.01531982421875,290,9.881710650949216,130.10974781741191,260.5166015625,253.6422119140625,46.28926833928381,9.008252816397615
94,151,263,617,159,467,13.561989693591205,170.5730281050315,184.68453979492188,464.9620361328125,467,13.409242901076555,184.98190059014962,297.8699035644531,578.147216796875,152.7467925146484,14.40887248511811
95,67,86,528,40,472,14.02100545544315,171.06025966405562,161.69375610351562,452.03179931640625,462,12.644733554195422,259.07992204466206,620.960205078125,911.2981567382812,1376.2719012477282,88.01966238060643
96,67,230,133,41,191,5.713827382287362,72.58545388493793,153.1419677734375,98.4542236328125,190,5.698397626174263,76.68077471710379,176.62890625,121.941162109375,15.429756113098847,4.095320832165854
97,307,15,459,338,348,11.58401240879953,150.21015693774282,221.77288818359375,429.6465759277344,324,10.16629168484253,197.6702702384427,482.76806640625,690.6417236328125,1417.7207239569998,47.460113300699874
98,164,152,471,380,311,10.685796877227029,134.5085053221213,122.62429809570312,416.46197509765625,308,10.57404469781006,146.65439130955238,184.43048095703125,478.2681579589844,111.75217941696974,12.145885987431086
99,614,78,436,211,186,6.3785915939357345,102.17083858855301,467.4140625,77.92526245117188,179,6.1396574789887755,139.3896326386258,602.029541015625,212.54071044921875,238.9341149469592,37.2187940500728
100,296,548,612,427,320,9.820900045720148,128.42978169880988,164.28353881835938,452.5526428222656,317,9.643684955225469,152.6474118354974,293.0513610839844,581.320556640625,177.21509049467932,24.217630136687518
